ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
445,1,1830,-82.35793591,-82.4824476242:-82.2334241867,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2467,Toombs,Georgia,13,279,13279,27659,74.60000000,27223,73.40000000,17728,6767,74,200,14,3055,2019,421,12928,14295,2219,2082,2059,1948,1641,3339,3402,3637,3154,2150,1137,455,35.90000000,34.30000000,37.40000000,10375,2.59000000,1202,1620,2188,2517,284,1359,7109,3.14000000,12144,1769,6503,3872,268.00000000,273.00000000,30553.00000000,219747.00000000,370.96000000,1.60972358,1343443029.09375000,199397.83670135,-82.3579359056319,32.2453492977851
446,1,1852,-82.10891247,-82.2334241867:-81.9844007492,26.54980108,26.4259848154:26.6736173466,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2299,Lee,Florida,12,071,12071,720426,880.20000000,618754,756.00000000,513496,51069,2193,8461,380,113308,30290,12865,303600,315154,32866,33330,33995,35161,32993,65878,70476,81757,87192,80910,47595,16601,45.60000000,44.20000000,46.90000000,259818,2.35000000,29764,39580,39646,92780,7037,17568,171026,2.81000000,371099,111281,184477,75341,844.00000000,103.00000000,22816.00000000,125478.00000000,818.47000000,13.94883487,2661177023.96875000,1642507.80511854,-82.1089124677554,26.5498010810303
447,1,1854,-82.10891247,-82.2334241867:-81.9844007492,27.04506614,26.9212498778:27.1688824089,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2302,Sarasota,Florida,12,115,12115,414899,716.30000000,379448,655.10000000,342090,17815,945,4903,134,30033,7556,6005,181041,198407,14624,15902,17814,18363,15253,31182,38116,51632,58335,58323,41878,18026,52.50000000,50.80000000,54.10000000,175746,2.13000000,21399,34995,20921,64814,3297,8931,106952,2.64000000,228413,52667,131759,43987,283.00000000,283.00000000,4670.00000000,88457.00000000,579.23000000,4.08643993,1903296683.08203125,482804.48328429,-82.1089124677554,27.0450661432746
448,1,1855,-82.10891247,-82.2334241867:-81.9844007492,27.29269867,27.1688824089:27.4165149401,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2304,Manatee,Florida,12,081,12081,376566,500.40000000,322833,429.00000000,264322,28230,1044,5275,218,47955,17260,6484,156115,166718,18322,18136,18527,18100,16031,32753,36727,44048,45080,38985,26196,9928,45.60000000,44.20000000,47.00000000,135729,2.34000000,15696,22946,21272,46506,3363,9550,88149,2.85000000,172690,36961,96818,38911,689.00000000,271.00000000,70380.00000000,433160.00000000,752.48000000,6.60205696,2485380281.66601563,774461.26312066,-82.1089124677554,27.2926986745012
449,1,1856,-82.10891247,-82.2334241867:-81.9844007492,27.54033121,27.4165149401:27.6641474713,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2304,Manatee,Florida,12,081,12081,376566,500.40000000,322833,429.00000000,264322,28230,1044,5275,218,47955,17260,6484,156115,166718,18322,18136,18527,18100,16031,32753,36727,44048,45080,38985,26196,9928,45.60000000,44.20000000,47.00000000,135729,2.34000000,15696,22946,21272,46506,3363,9550,88149,2.85000000,172690,36961,96818,38911,689.00000000,271.00000000,70380.00000000,433160.00000000,752.48000000,6.60205696,2485380281.66601563,774461.26312066,-82.1089124677554,27.5403312055529
450,1,1863,-82.10891247,-82.2334241867:-81.9844007492,29.27375892,29.1499426584:29.3975751896,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2324,Marion,Florida,12,083,12083,350915,211.00000000,331298,199.20000000,268284,40828,1309,4407,144,36137,9512,6814,158993,172305,17112,17413,18029,19033,16336,31810,35855,44391,46001,47094,28822,9402,47.30000000,45.90000000,48.60000000,137726,2.35000000,14876,21873,19921,50137,3488,10412,92554,2.80000000,164050,26324,105075,32651,3870.00000000,83.00000000,69750.00000000,48624.00000000,1662.75000000,3.40145914,5672866755.15625000,402715.74911508,-82.1089124677554,29.2737589242642
451,1,1864,-82.10891247,-82.2334241867:-81.9844007492,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.1089124677554,29.5213914549563
452,1,1865,-82.10891247,-82.2334241867:-81.9844007492,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.1089124677554,29.7690239862139
453,1,1866,-82.10891247,-82.2334241867:-81.9844007492,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2341,Bradford,Florida,12,007,12007,26996,89.90000000,28520,95.00000000,21801,5823,91,151,13,1020,189,452,16010,12510,1670,1571,1497,1571,1877,4349,3821,4539,3512,2323,1303,487,39.50000000,37.80000000,42.60000000,9479,2.53000000,1083,1292,1711,2913,304,935,6581,2.99000000,11011,1532,7235,2244,470.00000000,75.00000000,9165.00000000,27961.00000000,300.25000000,1.62894155,1039342974.66601563,196136.12327076,-82.1089124677554,30.0166565178778
454,1,1867,-82.10891247,-82.2334241867:-81.9844007492,30.26428905,30.1404727831:30.3881053143,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2347,Baker,Florida,12,003,12003,28042,47.60000000,27115,46.00000000,22686,3680,76,132,5,520,111,425,14160,12955,1933,1991,1962,1877,1766,3675,3784,4018,3153,1829,888,239,36.00000000,35.30000000,36.80000000,8772,2.82000000,733,964,2364,2565,359,845,6717,3.21000000,9687,915,6813,1959,381.00000000,86.00000000,4402.00000000,41490.00000000,588.87000000,1.80773891,2054107560.66210938,217346.33073603,-82.1089124677554,30.2642890489216
455,1,1868,-82.10891247,-82.2334241867:-81.9844007492,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2348,Charlton,Georgia,13,049,13049,13121,16.80000000,12171,15.50000000,8352,3464,45,76,3,310,39,192,6847,5324,728,691,719,838,819,1723,1852,1949,1309,956,456,131,38.10000000,36.80000000,40.00000000,3927,2.64000000,456,450,860,1201,118,383,2866,3.10000000,4475,548,2955,972,84.00000000,159.00000000,1545.00000000,105213.00000000,783.12000000,3.10095716,2756939302.43164063,372252.39876384,-82.1089124677554,30.5119215798839
456,1,1869,-82.10891247,-82.2334241867:-81.9844007492,30.75955411,30.6357378455:30.8833703766,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2348,Charlton,Georgia,13,049,13049,13121,16.80000000,12171,15.50000000,8352,3464,45,76,3,310,39,192,6847,5324,728,691,719,838,819,1723,1852,1949,1309,956,456,131,38.10000000,36.80000000,40.00000000,3927,2.64000000,456,450,860,1201,118,383,2866,3.10000000,4475,548,2955,972,84.00000000,159.00000000,1545.00000000,105213.00000000,783.12000000,3.10095716,2756939302.43164063,372252.39876384,-82.1089124677554,30.7595541113741
457,1,1870,-82.10891247,-82.2334241867:-81.9844007492,31.00718664,30.8833703766:31.1310029078,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2348,Charlton,Georgia,13,049,13049,13121,16.80000000,12171,15.50000000,8352,3464,45,76,3,310,39,192,6847,5324,728,691,719,838,819,1723,1852,1949,1309,956,456,131,38.10000000,36.80000000,40.00000000,3927,2.64000000,456,450,860,1201,118,383,2866,3.10000000,4475,548,2955,972,84.00000000,159.00000000,1545.00000000,105213.00000000,783.12000000,3.10095716,2756939302.43164063,372252.39876384,-82.1089124677554,31.0071866425716
458,1,1871,-82.10891247,-82.2334241867:-81.9844007492,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2455,Brantley,Georgia,13,025,13025,18729,41.90000000,18411,41.20000000,17380,538,58,38,2,343,123,272,9189,9222,1326,1284,1434,1294,1099,2125,2555,2726,2308,1409,682,169,37.60000000,36.70000000,38.50000000,6885,2.66000000,778,746,1685,2074,250,637,5075,3.08000000,8086,1201,5548,1337,215.00000000,109.00000000,7458.00000000,35966.00000000,447.23000000,2.06686779,1588033685.66992188,246647.06685004,-82.1089124677554,31.2548191735581
459,1,1872,-82.10891247,-82.2334241867:-81.9844007492,31.50245170,31.378635439:31.6262679702,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2459,Wayne,Georgia,13,305,13305,29612,45.60000000,30099,46.40000000,22558,5996,127,161,6,1719,649,602,15719,14380,2182,2074,1983,1979,1777,3963,4353,4320,3606,2264,1231,367,37.50000000,36.90000000,38.30000000,10562,2.63000000,1121,1373,2480,3083,329,1101,7686,3.09000000,12199,1637,7387,3175,287.00000000,217.00000000,35555.00000000,154457.00000000,648.68000000,2.15297700,2320638113.49218750,259426.86307682,-82.1089124677554,31.502451704519
460,1,1877,-82.10891247,-82.2334241867:-81.9844007492,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2500,Jenkins,Georgia,13,165,13165,9170,26.00000000,8340,23.70000000,4579,3380,26,36,4,334,219,96,3959,4381,613,607,642,636,482,894,959,1150,1101,664,428,164,38.10000000,35.80000000,40.10000000,3192,2.59000000,398,518,579,766,94,422,2164,3.16000000,4221,1029,2175,1017,224.00000000,408.00000000,44094.00000000,167294.00000000,352.37000000,1.22291755,1295062293.19726563,148216.65293477,-82.1089124677554,32.7406143602211
461,1,1878,-82.10891247,-82.2334241867:-81.9844007492,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2497,Burke,Georgia,13,033,13033,22837,27.40000000,23316,27.90000000,11070,11533,49,77,20,617,260,307,11186,12130,1774,1893,1774,1817,1481,2672,2816,3419,2903,1663,840,264,35.90000000,34.00000000,37.40000000,8533,2.70000000,986,1091,1561,2060,241,1479,6110,3.20000000,9865,1332,5940,2593,393.00000000,411.00000000,88719.00000000,270817.00000000,834.90000000,2.55168786,3087059459.72656250,306316.90561039,-82.1089124677554,32.9882468914694
462,1,1897,-81.85988903,-81.9844007492:-81.7353773117,26.54980108,26.4259848154:26.6736173466,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2299,Lee,Florida,12,071,12071,720426,880.20000000,618754,756.00000000,513496,51069,2193,8461,380,113308,30290,12865,303600,315154,32866,33330,33995,35161,32993,65878,70476,81757,87192,80910,47595,16601,45.60000000,44.20000000,46.90000000,259818,2.35000000,29764,39580,39646,92780,7037,17568,171026,2.81000000,371099,111281,184477,75341,844.00000000,103.00000000,22816.00000000,125478.00000000,818.47000000,13.94883487,2661177023.96875000,1642507.80511854,-81.8598890307772,26.5498010810303
463,1,1820,-82.35793591,-82.4824476242:-82.2334241867,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00038898,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.3579359056319,29.7690239862139
464,1,1531,-80.11672497,-80.2412366867:-79.9922132492,26.79743361,26.6736173466:26.9212498778,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039131,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.1167249683368,26.7974336122037
465,1,1819,-82.35793591,-82.4824476242:-82.2334241867,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039446,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.3579359056319,29.5213914549563
466,1,1800,-80.86379528,-80.9883069992:-80.7392835617,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039459,2515,Beaufort,South Carolina,45,013,45013,187450,302.00000000,162233,261.40000000,116606,31290,481,1889,119,19567,8515,3333,80089,82144,10960,9566,8553,9956,11756,20137,17534,18580,22159,20137,9698,3197,40.60000000,38.00000000,43.40000000,64945,2.42000000,6212,9597,11914,24052,1444,4884,45322,2.84000000,93023,28078,45868,19077,137.00000000,308.00000000,6434.00000000,0.00000000,620.65000000,11.84670195,2260722316.69531250,1430074.31192701,-80.8637952801696,32.2453492977851
467,1,1821,-82.35793591,-82.4824476242:-82.2334241867,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039484,2342,Union,Florida,12,125,12125,15704,62.90000000,15535,62.20000000,11655,3449,57,34,2,743,113,225,10045,5490,827,769,880,896,1075,2415,2170,2585,2364,1032,422,100,39.00000000,40.30000000,36.40000000,4048,2.66000000,487,477,962,1110,141,425,2906,3.13000000,4508,460,2885,1163,291.00000000,159.00000000,7286.00000000,25495.00000000,249.77000000,1.26913739,866208084.54882813,148681.57727514,-82.3579359056319,30.0166565178778
468,1,1861,-82.10891247,-82.2334241867:-81.9844007492,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039546,2323,Sumter,Florida,12,119,12119,125329,216.10000000,93420,161.10000000,80893,9022,359,620,39,5582,1437,1050,48611,44809,2243,2348,2360,2542,2453,6452,7473,8574,18445,26733,11375,2422,62.40000000,61.10000000,63.40000000,41361,2.04000000,3915,6431,2572,23224,527,1260,29117,2.37000000,53026,11665,37085,4276,1367.00000000,134.00000000,20734.00000000,30773.00000000,579.90000000,2.18403386,1959458527.63281250,263441.95837242,-82.1089124677554,28.7784938615871
469,1,1816,-82.35793591,-82.4824476242:-82.2334241867,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039576,2322,Citrus,Florida,12,017,12017,144825,229.30000000,141236,223.60000000,131350,3987,482,1996,38,6584,1106,2277,68359,72877,5537,5724,6602,7195,5357,9865,13079,19335,23501,24597,15166,5278,54.00000000,53.00000000,54.80000000,63304,2.20000000,7534,10375,7400,25674,1478,3393,41368,2.63000000,78026,14722,52100,11204,559.00000000,73.00000000,7259.00000000,25190.00000000,631.51000000,9.70646385,2139786161.96093750,1146041.46991926,-82.3579359056319,28.7784938615871
470,1,1898,-81.85988903,-81.9844007492:-81.7353773117,26.79743361,26.6736173466:26.9212498778,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039588,2303,Charlotte,Florida,12,015,12015,173978,244.20000000,159978,224.50000000,144059,9089,417,1912,59,9213,1767,2675,77762,82216,5545,6031,6773,7336,5805,11186,14095,21232,27376,28945,18884,6770,55.80000000,54.60000000,56.80000000,73370,2.14000000,8540,12392,7714,31433,1374,3587,47873,2.57000000,100632,27262,58475,14895,284.00000000,765.00000000,18447.00000000,364087.00000000,712.50000000,7.41162500,2329901128.95117188,869393.95336887,-81.8598890307772,26.7974336122037
471,1,1859,-82.10891247,-82.2334241867:-81.9844007492,28.28322880,28.1594125337:28.4070450648,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039595,2318,Pasco,Florida,12,101,12101,512082,669.30000000,464697,607.40000000,409784,20700,1646,9796,270,54536,12054,10447,225886,238811,25664,27278,28407,27637,22191,49207,60711,66594,60763,50870,32822,12553,43.60000000,42.40000000,44.80000000,189612,2.42000000,21081,28672,35180,61736,5224,13202,127079,2.90000000,228928,39316,146239,43373,1065.00000000,161.00000000,24708.00000000,69351.00000000,765.07000000,3.12889393,2566015732.44335938,364094.26813071,-82.1089124677554,28.2832287990415
472,1,1525,-80.11672497,-80.2412366867:-79.9922132492,26.30216855,26.1783522842:26.4259848154,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039597,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.1167249683368,26.3021685501017
